%time,Roll,Pitch,Yaw,Airspeed,VelocityX,VelocityY,VelocityZ,Anomaly
1536691597081529336,13.83546448,-12.78331757,-42.66008377,0,11.41732502,-12.40927029,3.729812622,0
1536691597115059416,13.83546448,-12.78331757,-42.66008377,0,11.44812107,-12.35633564,3.909393311,0
1536691597159043352,13.83546448,-12.78331757,-42.66008377,0,11.47715759,-12.30776978,4.089335918,0
1536691597221687992,13.83546448,-12.78331757,-42.66008377,0,11.48984623,-12.29085636,4.14702034,0
1536691597286476088,13.83546448,-12.78331757,-42.66008377,0,11.51263618,-12.2480011,4.344126701,0
1536691597319280504,13.83546448,-12.78331757,-42.66008377,0,11.52605629,-12.21760273,4.491914749,0
1536691597379198168,13.83546448,-12.78331757,-42.66008377,0,11.55127811,-12.17744827,4.708478928,0
1536691597409828888,10.68664265,-15.72579861,-41.94359589,0,11.57779789,-12.14898872,4.82473135,0
1536691597475358328,10.68664265,-15.72579861,-41.94359589,0,11.61017895,-12.11906528,4.918752193,0
1536691597509200024,10.68664265,-15.72579861,-41.94359589,0,11.66268158,-12.08706474,5.052038193,0
1536691597552120632,10.68664265,-15.72579861,-41.94359589,0,11.68994045,-12.0783968,5.137244225,0
1536691597602027960,10.68664265,-15.72579861,-41.94359589,0,11.71077347,-12.08032894,5.213638306,0
1536691597653843352,10.68664265,-15.72579861,-41.94359589,0,11.74105263,-12.09601307,5.30713892,0
1536691597675285752,10.68664265,-15.72579861,-41.94359589,0,11.77346706,-12.10126305,5.417233467,0
1536691597750266648,10.68664265,-15.72579861,-41.94359589,0,11.78733635,-12.09588814,5.596508503,0
1536691597802416696,5.888244629,-18.89685059,-41.78718567,0,11.77995968,-12.1035347,5.738546371,0
1536691597844622008,5.888244629,-18.89685059,-41.78718567,0,11.78001118,-12.12888336,5.921188831,0
1536691597918151928,5.888244629,-18.89685059,-41.78718567,0,11.79611206,-12.13954258,6.008599758,0
1536691597971662808,5.888244629,-18.89685059,-41.78718567,0,11.81254482,-12.15405273,6.098015785,0
1536691598013327960,5.888244629,-18.89685059,-41.78718567,0,11.83518314,-12.22200108,6.329547882,0
1536691598042404984,5.888244629,-18.89685059,-41.78718567,0,11.85445881,-12.24607658,6.408989906,0
1536691598126329208,5.888244629,-18.89685059,-41.78718567,0,11.86771202,-12.29305363,6.544953346,0
1536691598187813336,1.251852632,-21.66061211,-40.74476242,0,11.88445377,-12.33977509,6.670114517,0
1536691598198179192,1.251852632,-21.66061211,-40.74476242,0,11.89452553,-12.35138226,6.712150574,0
1536691598246109624,1.251852632,-21.66061211,-40.74476242,0,11.91083813,-12.37767315,6.804217815,0
1536691598290228504,1.251852632,-21.66061211,-40.74476242,0,11.9359293,-12.44305611,6.984204769,0
1536691598344648952,1.251852632,-21.66061211,-40.74476242,0,11.96100426,-12.46739197,7.061953545,0
1536691598378061880,1.251852632,-21.66061211,-40.74476242,0,11.97102451,-12.47759628,7.10353756,0
1536691598421614712,1.251852632,-21.66061211,-40.74476242,0,11.99257469,-12.52245331,7.245014668,0
1536691598484689112,1.251852632,-21.66061211,-40.74476242,0,12.01954556,-12.54382896,7.316875458,0
1536691598521434456,1.251852632,-21.66061211,-40.74476242,0,12.07944679,-12.61735439,7.503793716,0
1536691598569698808,1.251852632,-21.66061211,-40.74476242,0,12.15701962,-12.67545891,7.594426632,0
1536691598603685112,0.02098757,-23.38151932,-39.71207047,0,12.18981743,-12.71039295,7.640084267,0
1536691598683882104,0.02098757,-23.38151932,-39.71207047,0,12.22144985,-12.75413895,7.677625656,0
1536691598741500120,0.02098757,-23.38151932,-39.71207047,0,12.28499222,-12.79783344,7.71628809,0
1536691598794528600,0.02098757,-23.38151932,-39.71207047,0,12.36118889,-12.86299801,7.775585175,0
1536691598829748536,0.02098757,-23.38151932,-39.71207047,0,12.42222595,-12.95678616,7.799400806,0
1536691598877081336,0.02098757,-23.38151932,-39.71207047,0,12.44162178,-12.98294163,7.792746067,0
1536691598928152056,0.02098757,-23.38151932,-39.71207047,0,12.47882462,-13.03792953,7.77644825,0
1536691599018808792,0.02098757,-23.38151932,-39.71207047,0,12.57038879,-13.11517906,7.715992928,0
1536691599086125240,2.383369207,-23.12683868,-41.34515762,0,12.63800049,-13.2186842,7.617754936,0
1536691599114930328,2.383369207,-23.12683868,-41.34515762,0,12.69859028,-13.29889584,7.520750046,0
1536691599154503448,2.383369207,-23.12683868,-41.34515762,0,12.73327065,-13.33177662,7.467094421,0
1536691599180361816,2.383369207,-23.12683868,-41.34515762,0,12.78934765,-13.42006874,7.340971947,0
1536691599261684664,2.383369207,-23.12683868,-41.34515762,0,12.8627224,-13.49698448,7.217765331,0
1536691599329530552,2.383369207,-23.12683868,-41.34515762,0,13.0160284,-13.70213032,6.866065979,0
1536691599351443128,2.383369207,-23.12683868,-41.34515762,0,13.11113262,-13.82615757,6.642630577,0
1536691599378840344,0.650043964,-20.48263168,-41.09395218,0,13.18512726,-13.91201591,6.454084873,0
1536691599414310072,0.650043964,-20.48263168,-41.09395218,0,13.31060028,-14.04031086,6.127436638,0
1536691599522444088,0.650043964,-20.48263168,-41.09395218,0,13.38736343,-14.11528397,5.910475731,0
1536691599585148600,0.650043964,-20.48263168,-41.09395218,0,13.50970078,-14.23029995,5.564043999,0
1536691599610250552,0.650043964,-20.48263168,-41.09395218,0,13.59900093,-14.3081522,5.308859825,0
1536691599687507768,0.650043964,-20.48263168,-41.09395218,0,13.79711628,-14.49255466,4.625230789,0
1536691599713554808,0.650043964,-20.48263168,-41.09395218,0,13.96248436,-14.66588211,3.896188974,0
1536691599769265208,0.584765494,-14.71019936,-39.87823868,0,14.10302544,-14.81746578,3.088827372,0
1536691599808985176,0.584765494,-14.71019936,-39.87823868,0,14.17170048,-14.93983746,2.462720871,0
1536691599913096152,0.584765494,-14.71019936,-39.87823868,0,14.19166851,-14.99672699,2.159614563,0
1536691600005602168,0.584765494,-14.71019936,-39.87823868,0,14.21178627,-15.08113956,1.69284153,0
1536691600083966520,0.584765494,-14.71019936,-39.87823868,0,14.21716213,-15.10558987,1.545630217,0
1536691600144209656,0.584765494,-14.71019936,-39.87823868,0,14.20012283,-15.18329525,1.082918763,0
1536691600182471512,1.079918742,-7.758097649,-41.14395142,0,14.19440174,-15.20522308,0.943114758,0
1536691600224686040,1.079918742,-7.758097649,-41.14395142,0,14.17909336,-15.26801586,0.503395617,0
1536691600273302232,1.079918742,-7.758097649,-41.14395142,0,14.16219807,-15.31387043,0.242686078,0
1536691600314119416,1.079918742,-7.758097649,-41.14395142,0,14.06221771,-15.39745331,-0.56600368,0
1536691600360492792,1.079918742,-7.758097649,-41.14395142,0,13.98805809,-15.42873192,-0.964923859,0
1536691600398870488,1.079918742,-7.758097649,-41.14395142,0,13.95661926,-15.4355526,-1.22736752,0
1536691600452519864,1.079918742,-7.758097649,-41.14395142,0,13.91672707,-15.44685078,-1.462617636,0
1536691600498742616,1.079918742,-7.758097649,-41.14395142,0,13.85087204,-15.45240879,-1.69732666,0
1536691600606918296,1.079918742,-7.758097649,-41.14395142,0,13.77090645,-15.44371033,-2.087250948,0
1536691600697035832,1.079918742,-7.758097649,-41.14395142,0,13.74597931,-15.43850899,-2.164364576,0
1536691600718815608,-1.150201082,1.332451344,-41.65542603,0,13.68504429,-15.42217922,-2.327771664,0
1536691600760403224,-1.150201082,1.332451344,-41.65542603,0,13.64491177,-15.39730644,-2.497742176,0
1536691600797344600,-1.150201082,1.332451344,-41.65542603,0,13.5327034,-15.34047985,-2.772043228,0
1536691600850223256,-1.150201082,1.332451344,-41.65542603,0,13.48924351,-15.30289745,-2.91006732,0
1536691600889598712,-1.150201082,1.332451344,-41.65542603,0,13.38744164,-15.22062778,-3.164743662,0
1536691600931781752,-1.150201082,1.332451344,-41.65542603,0,13.29057693,-15.14607906,-3.345448732,0
1536691600979909464,-1.150201082,1.332451344,-41.65542603,0,13.21797085,-15.06405926,-3.516834974,0
1536691601058951800,-0.009326196,4.738350868,-41.82542419,0,13.19199848,-15.03891945,-3.564770222,0
1536691601084250232,-0.009326196,4.738350868,-41.82542419,0,13.0962944,-14.95050812,-3.70954752,0
1536691601176261528,-0.009326196,4.738350868,-41.82542419,0,13.03862095,-14.8945179,-3.792359352,0
1536691601203537720,-0.009326196,4.738350868,-41.82542419,0,12.95527363,-14.80211258,-3.884093285,0
1536691601275973752,-0.009326196,4.738350868,-41.82542419,0,12.83939552,-14.63921261,-3.958315134,0
1536691601311970680,-0.009326196,4.738350868,-41.82542419,0,12.79145241,-14.57487774,-3.971697569,0
1536691601368563800,-0.009326196,4.738350868,-41.82542419,0,12.70295906,-14.43626404,-3.97582221,0
1536691601416716024,-0.009326196,4.738350868,-41.82542419,0,12.66218376,-14.3640728,-3.973387003,0
1536691601479077336,3.614249706,8.042504311,-42.66372299,0,12.62167072,-14.28530979,-3.96869874,0
1536691601540376632,3.614249706,8.042504311,-42.66372299,0,12.59029484,-14.20386791,-3.957796097,0
1536691601588228568,3.614249706,8.042504311,-42.66372299,0,12.5527029,-14.1264534,-3.936920881,0
1536691601612440888,3.614249706,8.042504311,-42.66372299,0,12.4936142,-14.01294899,-3.91298914,0
1536691601684942360,3.614249706,8.042504311,-42.66372299,0,12.43727398,-13.90060616,-3.877751589,0
1536691601727216440,3.614249706,8.042504311,-42.66372299,0,12.40414715,-13.82620525,-3.844953775,0
1536691601761997880,3.614249706,8.042504311,-42.66372299,0,12.365242,-13.71203423,-3.777749062,0
1536691601816847224,3.614249706,8.042504311,-42.66372299,0,12.3343401,-13.64362335,-3.711410522,0
1536691601846548216,6.410766602,8.936202049,-41.89057159,0,12.28670311,-13.50476265,-3.582379341,0
1536691601879447416,6.410766602,8.936202049,-41.89057159,0,12.23211002,-13.37554359,-3.446615696,0
1536691601951614520,6.410766602,8.936202049,-41.89057159,0,12.2155714,-13.30437374,-3.381822824,0
1536691602014134328,6.410766602,8.936202049,-41.89057159,0,12.19506454,-13.23474503,-3.320294619,0
1536691602076861912,6.410766602,8.936202049,-41.89057159,0,12.17134762,-13.17255116,-3.252405167,0
1536691602105489464,6.410766602,8.936202049,-41.89057159,0,12.16106606,-13.14401913,-3.216498852,0
1536691602161836024,6.410766602,8.936202049,-41.89057159,0,12.13751221,-13.0396595,-3.121747494,0
1536691602224149496,6.410766602,8.936202049,-41.89057159,0,12.10915756,-12.98083782,-3.061178207,0
1536691602279107544,8.248663902,8.186751366,-41.15026855,0,12.07207108,-12.85050011,-2.919672251,0
1536691602317385112,8.248663902,8.186751366,-41.15026855,0,12.04626465,-12.76648617,-2.795788527,0
1536691602342742680,8.248663902,8.186751366,-41.15026855,0,12.01369762,-12.69413185,-2.680173397,0
1536691602383486616,8.248663902,8.186751366,-41.15026855,0,11.98129368,-12.60871696,-2.573163509,0
1536691602421596824,8.248663902,8.186751366,-41.15026855,0,11.97095108,-12.58859921,-2.534514189,0
1536691602463470648,8.248663902,8.186751366,-41.15026855,0,11.9395647,-12.51320457,-2.425799131,0
1536691602519012920,8.248663902,8.186751366,-41.15026855,0,11.92115116,-12.46507168,-2.347640753,0
1536691602561369688,8.248663902,8.186751366,-41.15026855,0,11.86960697,-12.3615818,-2.112740755,0
1536691602595699512,8.248663902,8.186751366,-41.15026855,0,11.84247398,-12.29578686,-1.980382919,0
1536691602640934520,8.248663902,8.186751366,-41.15026855,0,11.818923,-12.22966194,-1.861614227,0
1536691602691325560,7.336704731,6.421578884,-40.00388718,0,11.81088352,-12.18793964,-1.776355386,0
1536691602774863800,7.336704731,6.421578884,-40.00388718,0,11.79553795,-12.15376472,-1.677407384,0
1536691602793299416,7.336704731,6.421578884,-40.00388718,0,11.78220654,-12.1105957,-1.580764294,0
1536691602851595640,7.336704731,6.421578884,-40.00388718,0,11.76362991,-12.0583849,-1.427010417,0
1536691602881534616,7.336704731,6.421578884,-40.00388718,0,11.7600708,-12.022439,-1.319485903,0
1536691602985635096,7.336704731,6.421578884,-40.00388718,0,11.74821281,-11.97100163,-1.175314426,0
1536691603039888952,7.336704731,6.421578884,-40.00388718,0,11.74129581,-11.94072819,-1.069773674,0
1536691603115911544,7.336704731,6.421578884,-40.00388718,0,11.73425674,-11.89161682,-0.930711567,0
1536691603149746296,6.817629814,3.80008626,-39.1350975,0,11.72814941,-11.86109066,-0.82907486,0
1536691603182626616,6.817629814,3.80008626,-39.1350975,0,11.73040104,-11.82020283,-0.671643913,0
1536691603229741976,6.817629814,3.80008626,-39.1350975,0,11.72728634,-11.78952026,-0.56529206,0
1536691603290703800,6.817629814,3.80008626,-39.1350975,0,11.73069286,-11.76324463,-0.462309986,0
1536691603310536504,6.817629814,3.80008626,-39.1350975,0,11.73135376,-11.73042393,-0.295750976,0
1536691603369564056,6.817629814,3.80008626,-39.1350975,0,11.73961926,-11.70581913,-0.195840508,0
1536691603403314392,6.817629814,3.80008626,-39.1350975,0,11.7434063,-11.68843746,-0.110598423,0
1536691603471043448,6.817629814,3.80008626,-39.1350975,0,11.75088787,-11.64688683,0.008481586,0
1536691603530973496,6.760210991,1.261649013,-38.28993225,0,11.75411701,-11.64183235,0.041786145,0
1536691603589464312,6.760210991,1.261649013,-38.28993225,0,11.77458858,-11.60412121,0.0911166,0
1536691603642947896,6.760210991,1.261649013,-38.28993225,0,11.7892561,-11.58930206,0.107800625,0
1536691603663628984,6.760210991,1.261649013,-38.28993225,0,11.7976656,-11.57149029,0.130307809,0
1536691603714877208,6.760210991,1.261649013,-38.28993225,0,11.83269215,-11.5307312,0.170817941,0
1536691603762232120,6.760210991,1.261649013,-38.28993225,0,11.83661938,-11.52240467,0.195578769,0
1536691603804641976,6.760210991,1.261649013,-38.28993225,0,11.86783791,-11.49335194,0.278430164,0
1536691603896959672,6.546602726,-0.978819489,-37.63550949,0,11.88920879,-11.46663094,0.321410865,0
1536691603915959576,6.546602726,-0.978819489,-37.63550949,0,11.9253397,-11.42955685,0.403854132,0
1536691603963545624,6.546602726,-0.978819489,-37.63550949,0,11.96773624,-11.39114475,0.489333391,0
1536691604015213272,6.546602726,-0.978819489,-37.63550949,0,11.99549198,-11.36598015,0.545600712,0
1536691604033933976,6.546602726,-0.978819489,-37.63550949,0,12.05718803,-11.31889629,0.626147211,0
1536691604062584376,6.546602726,-0.978819489,-37.63550949,0,12.11315441,-11.27575302,0.664229512,0
1536691604121613176,6.546602726,-0.978819489,-37.63550949,0,12.16641045,-11.23375225,0.707990646,0
1536691604173513560,6.546602726,-0.978819489,-37.63550949,0,12.2334528,-11.17585468,0.764950156,0
1536691604228599768,6.546602726,-0.978819489,-37.63550949,0,12.28976154,-11.13629246,0.825822592,0
1536691604279371992,6.642341137,-2.827419996,-36.46198654,0,12.33258438,-11.1067667,0.865195036,0
1536691604336727640,6.642341137,-2.827419996,-36.46198654,0,12.39183331,-11.06330585,0.918599963,0
1536691604398865080,6.642341137,-2.827419996,-36.46198654,0,12.45943642,-11.01298714,0.948293865,0
1536691604434415096,6.642341137,-2.827419996,-36.46198654,0,12.50465298,-10.97500706,0.968716145,0
1536691604481111064,6.642341137,-2.827419996,-36.46198654,0,12.55626297,-10.93455505,0.987655342,0
1536691604537521304,6.642341137,-2.827419996,-36.46198654,0,12.63543415,-10.87123394,1.040508151,0
1536691604569161720,9.605589867,-3.435521126,-36.26981735,0,12.7213459,-10.79920387,1.101261854,0
1536691604635427736,9.605589867,-3.435521126,-36.26981735,0,12.80996609,-10.72257042,1.168234944,0
1536691604715136216,9.605589867,-3.435521126,-36.26981735,0,12.83938217,-10.69445229,1.185209155,0
1536691604759154936,9.605589867,-3.435521126,-36.26981735,0,12.96126938,-10.57698727,1.265759945,0
1536691604805533624,9.605589867,-3.435521126,-36.26981735,0,12.99223614,-10.55223274,1.290657759,0
1536691604872567672,9.605589867,-3.435521126,-36.26981735,0,13.13965321,-10.41319656,1.344109774,0
1536691604939552856,9.605589867,-3.435521126,-36.26981735,0,13.18172455,-10.37162781,1.353170395,0
1536691604976885496,12.07724571,-4.026507378,-35.30342484,0,13.37915611,-10.16966248,1.377381682,0
1536691605002078264,12.07724571,-4.026507378,-35.30342484,0,13.56475067,-9.974525452,1.405446291,0
1536691605061194968,12.07724571,-4.026507378,-35.30342484,0,13.61248493,-9.917642593,1.417172194,0
1536691605139662040,12.07724571,-4.026507378,-35.30342484,0,13.80959225,-9.688106537,1.461227655,0
1536691605189915032,12.07724571,-4.026507378,-35.30342484,0,13.86003208,-9.628332138,1.471895814,0
1536691605196974744,12.07724571,-4.026507378,-35.30342484,0,14.09558105,-9.33844471,1.493079305,0
1536691605264157368,12.07724571,-4.026507378,-35.30342484,0,14.15252399,-9.264778137,1.50156641,0
1536691605330058008,12.07724571,-4.026507378,-35.30342484,0,14.27498531,-9.110091209,1.510758758,0
1536691605387749336,16.77523232,-4.541521072,-32.93081284,0,14.46779823,-8.848679543,1.528312564,0
1536691605422782680,16.77523232,-4.541521072,-32.93081284,0,14.72603226,-8.491398811,1.544185638,0
1536691605507199032,16.77523232,-4.541521072,-32.93081284,0,14.99990177,-8.087724686,1.57147491,0
1536691605590454456,16.77523232,-4.541521072,-32.93081284,0,15.06116962,-7.990260601,1.577303767,0
1536691605603918616,16.77523232,-4.541521072,-32.93081284,0,15.19673824,-7.778565884,1.593753934,0
1536691605684707736,16.77523232,-4.541521072,-32.93081284,0,15.39202404,-7.472455502,1.612963796,0
1536691605710905528,16.77523232,-4.541521072,-32.93081284,0,15.45811749,-7.3652668,1.618363976,0
1536691605785828088,27.88529015,-4.378017426,-29.52563477,0,15.59829521,-7.138592243,1.632665396,0
1536691605811120440,27.88529015,-4.378017426,-29.52563477,0,15.73235416,-6.916372299,1.643579721,0
1536691605838771864,27.88529015,-4.378017426,-29.52563477,0,15.93425369,-6.57199049,1.654262185,0
1536691605922307448,27.88529015,-4.378017426,-29.52563477,0,16.00364304,-6.45181179,1.658193111,0
1536691605991508696,27.88529015,-4.378017426,-29.52563477,0,16.14985466,-6.191959381,1.66409564,0
1536691606072064728,27.88529015,-4.378017426,-29.52563477,0,16.27495766,-5.95439291,1.659158111,0
1536691606086597624,27.88529015,-4.378017426,-29.52563477,0,16.54795074,-5.430845261,1.654736638,0
1536691606135118200,27.88529015,-4.378017426,-29.52563477,0,16.73619843,-5.022232533,1.648413539,0
1536691606164498904,27.88529015,-4.378017426,-29.52563477,0,16.85905457,-4.748988152,1.648693681,0
1536691606218776728,37.69208145,-3.726974726,-22.74367523,0,17.11686707,-4.165782928,1.664884329,0
1536691606242698264,37.69208145,-3.726974726,-22.74367523,0,17.23419189,-3.841268778,1.627156019,0
1536691606286576696,37.69208145,-3.726974726,-22.74367523,0,17.36656952,-3.497654915,1.603384376,0
1536691606343205880,37.69208145,-3.726974726,-22.74367523,0,17.58432198,-2.815639973,1.51507926,0
1536691606363802872,37.69208145,-3.726974726,-22.74367523,0,17.63852882,-2.637705088,1.492948174,0
1536691606410565240,37.69208145,-3.726974726,-22.74367523,0,17.75282669,-2.284772873,1.453346848,0
1536691606443087736,37.69208145,-3.726974726,-22.74367523,0,17.90287209,-1.703586459,1.35700953,0
1536691606533236504,37.69208145,-3.726974726,-22.74367523,0,17.94807625,-1.534141421,1.335603118,0
1536691606586157592,37.69208145,-3.726974726,-22.74367523,0,18.07032013,-0.949097991,1.235471725,0
1536691606642435992,41.31598663,-3.664061308,-13.53358173,0,18.23978233,0.010838654,1.071656585,0
1536691606717276696,41.31598663,-3.664061308,-13.53358173,0,18.33222008,0.803897858,0.923737049,0
1536691606749954040,41.31598663,-3.664061308,-13.53358173,0,18.34947014,1.031318784,0.882739782,0
1536691606780934616,41.31598663,-3.664061308,-13.53358173,0,18.38208771,1.406224132,0.813632548,0
1536691606871625656,41.31598663,-3.664061308,-13.53358173,0,18.41483498,2.223532438,0.650370121,0
1536691606884572216,41.31598663,-3.664061308,-13.53358173,0,18.42675018,2.440123796,0.61538595,0
1536691606941549240,41.31598663,-3.664061308,-13.53358173,0,18.418993,3.232462883,0.473878652,0
1536691606997195928,41.31598663,-3.664061308,-13.53358173,0,18.40548325,3.434060574,0.431228757,0
1536691607016760856,41.31598663,-3.664061308,-13.53358173,0,18.38707733,3.848731279,0.358149171,0
1536691607082002520,43.27481461,-2.480090857,-2.031045437,0,18.3416996,4.447014809,0.256866068,0
1536691607165739032,43.27481461,-2.480090857,-2.031045437,0,18.27295303,5.045553684,0.145473897,0
1536691607253098680,43.27481461,-2.480090857,-2.031045437,0,18.1751442,5.684754848,0.006759095,0
1536691607275989688,43.27481461,-2.480090857,-2.031045437,0,18.06047058,6.317737579,-0.164075077,0
1536691607308270744,43.27481461,-2.480090857,-2.031045437,0,17.92645645,6.961078644,-0.340691924,0
1536691607363185016,43.27481461,-2.480090857,-2.031045437,0,17.75726891,7.566568375,-0.499124169,0
1536691607423487672,44.25700378,-0.68479687,6.946490288,0,17.61522102,8.005860329,-0.620449901,0
1536691607486564312,44.25700378,-0.68479687,6.946490288,0,17.34113884,8.794839859,-0.834266841,0
1536691607510955032,44.25700378,-0.68479687,6.946490288,0,17.25602913,9.002698898,-0.891409099,0
1536691607549787736,44.25700378,-0.68479687,6.946490288,0,17.01613235,9.591983795,-1.041346431,0
1536691607605091224,44.25700378,-0.68479687,6.946490288,0,16.83909988,9.971175194,-1.144751072,0
1536691607661955448,44.25700378,-0.68479687,6.946490288,0,16.67585754,10.32432842,-1.22102654,0
1536691607740929688,44.25700378,-0.68479687,6.946490288,0,16.29271126,11.06377602,-1.396909714,0
1536691607765800600,44.25700378,-0.68479687,6.946490288,0,16.20090294,11.22839928,-1.44312191,0
1536691607804162168,44.25700378,-0.68479687,6.946490288,0,15.98645306,11.59442234,-1.550611734,0
1536691607847852344,44.25700378,-0.68479687,6.946490288,0,15.76772308,11.93125343,-1.643873334,0
1536691607878861176,44.73035049,1.769495964,20.07197571,0,15.57715225,12.23976135,-1.701627612,0
1536691607953151512,44.73035049,1.769495964,20.07197571,0,15.13766098,12.87287426,-1.818234801,0
1536691608036246136,44.73035049,1.769495964,20.07197571,0,15.04513931,13.02444172,-1.842827797,0
1536691608054094776,44.73035049,1.769495964,20.07197571,0,14.68759727,13.47695541,-1.927814841,0
1536691608101437912,44.73035049,1.769495964,20.07197571,0,14.44673443,13.75784016,-1.961706877,0
1536691608145028728,44.73035049,1.769495964,20.07197571,0,14.13427544,14.13872814,-1.95548141,0
1536691608191031800,44.73035049,1.769495964,20.07197571,0,14.02187347,14.27515888,-1.936458468,0
1536691608259969464,44.73035049,1.769495964,20.07197571,0,13.4889164,14.87406731,-1.849341869,0
1536691608309043128,44.72511292,3.755299807,31.36817932,0,13.11492634,15.26361084,-1.826054335,0
1536691608349296056,44.72511292,3.755299807,31.36817932,0,12.8304081,15.52951336,-1.826831222,0
1536691608376791864,44.72511292,3.755299807,31.36817932,0,12.33598137,15.99711132,-1.766173482,0
1536691608419465848,44.72511292,3.755299807,31.36817932,0,12.10066319,16.190588,-1.716787815,0
1536691608487022840,44.72511292,3.755299807,31.36817932,0,11.73711014,16.50627708,-1.636701226,0
1536691608512134296,44.72511292,3.755299807,31.36817932,0,11.60057449,16.60363579,-1.634549379,0
1536691608565124664,44.72511292,3.755299807,31.36817932,0,11.19390297,16.92600441,-1.584233761,0
1536691608617699736,45.96223831,4.187889576,39.07678604,0,10.76785088,17.24226379,-1.54686141,0
1536691608658403608,45.96223831,4.187889576,39.07678604,0,10.31772232,17.55303192,-1.539046288,0
1536691608697720472,45.96223831,4.187889576,39.07678604,0,10.01808357,17.73213577,-1.536136866,0
1536691608794342584,45.96223831,4.187889576,39.07678604,0,9.862851143,17.82734108,-1.528530478,0
1536691608843180760,45.96223831,4.187889576,39.07678604,0,9.551793098,18.02697372,-1.50704813,0
1536691608887440312,45.96223831,4.187889576,39.07678604,0,9.065732002,18.30284691,-1.497198462,0
1536691608945757272,45.96223831,4.187889576,39.07678604,0,8.767056465,18.4650898,-1.466095328,0
1536691609002446072,45.96223831,4.187889576,39.07678604,0,8.309277534,18.71727753,-1.412587762,0
