%time,Roll,Pitch,Yaw,Airspeed,VelocityX,VelocityY,VelocityZ,Anomaly
1536693423116671480,6.817862034,-20.57262993,-43.92832184,0,12.8208952,-13.33886337,6.692148685,0
1536693423175255096,3.869377613,-20.64696693,-43.17573929,0,12.85432243,-13.36053944,6.686307907,0
1536693423245197944,3.869377613,-20.64696693,-43.17573929,0,12.92895603,-13.42992878,6.677041054,0
1536693423286803896,3.869377613,-20.64696693,-43.17573929,0,12.96017551,-13.46063995,6.669585228,0
1536693423361743960,3.869377613,-20.64696693,-43.17573929,0,12.98706055,-13.49470615,6.668022633,0
1536693423418000920,3.869377613,-20.64696693,-43.17573929,0,13.01407146,-13.54275513,6.682213306,0
1536693423475087736,3.869377613,-20.64696693,-43.17573929,0,13.03516197,-13.59203815,6.710679054,0
1536693423531492856,1.773390055,-20.47793388,-43.10742569,0,13.05487537,-13.62113953,6.722178936,0
1536693423591386360,1.773390055,-20.47793388,-43.10742569,0,13.07540226,-13.6845541,6.727890968,0
1536693423620989656,1.773390055,-20.47793388,-43.10742569,0,13.09512329,-13.75227165,6.734471321,0
1536693423695258680,1.773390055,-20.47793388,-43.10742569,0,13.10014153,-13.77292538,6.7430439,0
1536693423713362584,1.773390055,-20.47793388,-43.10742569,0,13.11967087,-13.85575199,6.769458771,0
1536693423758216824,1.773390055,-20.47793388,-43.10742569,0,13.12548733,-13.87211514,6.775111198,0
1536693423853259320,0.473585427,-20.32641029,-43.32424164,0,13.15488243,-13.94550133,6.788024902,0
1536693423869423896,0.473585427,-20.32641029,-43.32424164,0,13.16605473,-13.96261978,6.791402817,0
1536693423938077688,0.473585427,-20.32641029,-43.32424164,0,13.20014,-14.03139973,6.804913044,0
1536693423961079672,0.473585427,-20.32641029,-43.32424164,0,13.21233463,-14.09086037,6.800323009,0
1536693424018777240,0.473585427,-20.32641029,-43.32424164,0,13.21303082,-14.11975384,6.804975033,0
1536693424109489272,0.473585427,-20.32641029,-43.32424164,0,13.23998928,-14.19790268,6.794931889,0
1536693424126376408,0.473585427,-20.32641029,-43.32424164,0,13.26037979,-14.21448708,6.785874367,0
1536693424197354968,0.473585427,-20.32641029,-43.32424164,0,13.28390312,-14.25093269,6.772440434,0
1536693424233550776,0.473585427,-20.32641029,-43.32424164,0,13.33498859,-14.38871384,6.691210747,0
1536693424274765592,0.473585427,-20.32641029,-43.32424164,0,13.37097549,-14.42392635,6.655659676,0
1536693424353287352,0.473585427,-20.32641029,-43.32424164,0,13.39522743,-14.46354675,6.607818127,0
1536693424421756536,1.107429147,-19.55817986,-43.49497223,0,13.44946957,-14.5586338,6.498908043,0
1536693424470071896,1.107429147,-19.55817986,-43.49497223,0,13.48457241,-14.59733009,6.430424213,0
1536693424544112952,1.107429147,-19.55817986,-43.49497223,0,13.50714016,-14.64979458,6.360151768,0
1536693424556781080,1.107429147,-19.55817986,-43.49497223,0,13.5489769,-14.68827438,6.285905361,0
1536693424625969656,1.107429147,-19.55817986,-43.49497223,0,13.60305119,-14.76129341,6.15205574,0
1536693424674257400,1.107429147,-19.55817986,-43.49497223,0,13.63813305,-14.80583668,6.051753521,0
1536693424720501432,1.107429147,-19.55817986,-43.49497223,0,13.75490761,-14.91796398,5.766097546,0
1536693424763629624,1.107429147,-19.55817986,-43.49497223,0,13.81930733,-14.99132633,5.560836315,0
1536693424875833912,1.873524308,-16.57971764,-43.35757828,0,13.87474632,-15.04062462,5.406875134,0
1536693424905346456,1.873524308,-16.57971764,-43.35757828,0,13.97855854,-15.13402653,5.075845718,0
1536693424965099768,1.873524308,-16.57971764,-43.35757828,0,14.00725651,-15.156991,4.988019943,0
1536693425014349624,1.873524308,-16.57971764,-43.35757828,0,14.13119125,-15.26918602,4.518350601,0
1536693425075801016,1.873524308,-16.57971764,-43.35757828,0,14.22189617,-15.3564949,4.156429291,0
1536693425161483512,1.873524308,-16.57971764,-43.35757828,0,14.33777237,-15.47028542,3.631526232,0
1536693425214494808,2.698781729,-12.20683384,-43.67184448,0,14.40577888,-15.52655315,3.275223017,0
1536693425300742872,2.698781729,-12.20683384,-43.67184448,0,14.44119644,-15.5781374,3.050425529,0
1536693425343645752,2.698781729,-12.20683384,-43.67184448,0,14.48489571,-15.60621071,2.828757763,0
1536693425396106712,2.698781729,-12.20683384,-43.67184448,0,14.51341152,-15.63960457,2.602964163,0
1536693425447273976,2.698781729,-12.20683384,-43.67184448,0,14.54010582,-15.68721485,2.256909132,0
1536693425501478872,2.698781729,-12.20683384,-43.67184448,0,14.56559753,-15.73451614,1.892424583,0
1536693425520002616,2.698781729,-12.20683384,-43.67184448,0,14.57509232,-15.74329662,1.763921261,0
1536693425595319928,2.698781729,-12.20683384,-43.67184448,0,14.59654331,-15.77678299,1.225210905,0
1536693425645244856,2.473816872,-6.458377838,-44.22380447,0,14.59949017,-15.79649353,0.827620447,0
1536693425662389368,2.473816872,-6.458377838,-44.22380447,0,14.59160519,-15.8090744,0.410455704,0
1536693425717189752,2.473816872,-6.458377838,-44.22380447,0,14.57368565,-15.81433392,0.025435317,0
1536693425806340984,2.473816872,-6.458377838,-44.22380447,0,14.55466366,-15.81386471,-0.220787778,0
1536693425833421240,2.473816872,-6.458377838,-44.22380447,0,14.52377796,-15.80989265,-0.568178296,0
1536693425883458872,2.473816872,-6.458377838,-44.22380447,0,14.51661778,-15.79573154,-0.808198094,0
1536693425917647832,2.473816872,-6.458377838,-44.22380447,0,14.46033669,-15.77178383,-1.221995354,0
1536693425960317336,2.473816872,-6.458377838,-44.22380447,0,14.4442625,-15.76367569,-1.316687107,0
1536693426029486808,2.473816872,-6.458377838,-44.22380447,0,14.36527729,-15.72468281,-1.659300566,0
1536693426059150040,2.473816872,-6.458377838,-44.22380447,0,14.35388088,-15.70873547,-1.753140211,0
1536693426118168504,2.41514492,1.422563314,-44.20026398,0,14.29878807,-15.66843224,-2.010097027,0
1536693426164774232,2.41514492,1.422563314,-44.20026398,0,14.22829437,-15.62285709,-2.272297859,0
1536693426222322808,2.41514492,1.422563314,-44.20026398,0,14.14003468,-15.55359459,-2.595599413,0
1536693426266706648,2.41514492,1.422563314,-44.20026398,0,14.06114292,-15.4838419,-2.823340416,0
1536693426322744952,2.41514492,1.422563314,-44.20026398,0,14.03902149,-15.46699142,-2.871232271,0
1536693426391428120,2.41514492,1.422563314,-44.20026398,0,13.93820381,-15.39241028,-3.075497866,0
1536693426471073048,2.41514492,1.422563314,-44.20026398,0,13.91747093,-15.37305355,-3.114718676,0
1536693426552238712,3.05099225,5.265274525,-44.01517868,0,13.85927391,-15.30391121,-3.229406834,0
1536693426566788632,3.05099225,5.265274525,-44.01517868,0,13.82051373,-15.26564217,-3.278974772,0
1536693426615182136,3.05099225,5.265274525,-44.01517868,0,13.73337269,-15.18248177,-3.367786169,0
1536693426668028344,3.05099225,5.265274525,-44.01517868,0,13.68976021,-15.13973236,-3.411671162,0
1536693426724001400,3.05099225,5.265274525,-44.01517868,0,13.6411581,-15.09368992,-3.462864161,0
1536693426754977208,3.05099225,5.265274525,-44.01517868,0,13.57363796,-15.02214241,-3.538844347,0
1536693426840698360,3.05099225,5.265274525,-44.01517868,0,13.48168087,-14.92146969,-3.621938944,0
1536693426874398168,3.05099225,5.265274525,-44.01517868,0,13.40215492,-14.81072712,-3.675842524,0
1536693426928737304,3.839469671,6.679795265,-43.72548676,0,13.37822056,-14.78206921,-3.690946102,0
1536693426994117784,3.839469671,6.679795265,-43.72548676,0,13.32555199,-14.69719887,-3.721100569,0
1536693427070391544,3.839469671,6.679795265,-43.72548676,0,13.28674412,-14.63820934,-3.741465807,0
1536693427121706648,3.839469671,6.679795265,-43.72548676,0,13.22733879,-14.54795933,-3.76837635,0
1536693427170069848,3.839469671,6.679795265,-43.72548676,0,13.18474293,-14.48748112,-3.781359196,0
1536693427220384440,3.839469671,6.679795265,-43.72548676,0,13.10023975,-14.38419437,-3.771537066,0
1536693427279915768,3.839469671,6.679795265,-43.72548676,0,13.03412437,-14.2607317,-3.751982927,0
1536693427325448280,4.640636921,7.875547886,-43.28314209,0,13.0137682,-14.23134708,-3.744446993,0
1536693427360807288,4.640636921,7.875547886,-43.28314209,0,12.95223236,-14.15633106,-3.697662592,0
1536693427452156504,4.640636921,7.875547886,-43.28314209,0,12.92478085,-14.09619522,-3.649880648,0
1536693427533497656,4.640636921,7.875547886,-43.28314209,0,12.8550806,-13.95620823,-3.488543987,0
1536693427547525912,4.640636921,7.875547886,-43.28314209,0,12.81423473,-13.85415936,-3.33383584,0
1536693427602214520,4.640636921,7.875547886,-43.28314209,0,12.80029297,-13.82812119,-3.291185379,0
1536693427655079928,4.640636921,7.875547886,-43.28314209,0,12.74103642,-13.71801472,-3.074744225,0
1536693427754018456,4.640636921,7.875547886,-43.28314209,0,12.69921875,-13.63429642,-2.89190197,0
1536693427821034488,6.544941425,7.519767761,-43.78119659,0,12.69180775,-13.60836601,-2.852772474,0
1536693427837030392,6.544941425,7.519767761,-43.78119659,0,12.65745449,-13.5518713,-2.716431618,0
1536693427923732056,6.544941425,7.519767761,-43.78119659,0,12.6298027,-13.47992516,-2.582057714,0
1536693427960344664,6.544941425,7.519767761,-43.78119659,0,12.61725044,-13.44024372,-2.482545853,0
1536693427995919480,6.544941425,7.519767761,-43.78119659,0,12.59064102,-13.37779522,-2.348596334,0
1536693428039197208,6.544941425,7.519767761,-43.78119659,0,12.5871954,-13.35463715,-2.296243906,0
1536693428108405944,6.544941425,7.519767761,-43.78119659,0,12.56655788,-13.28485775,-2.15793252,0
1536693428174591064,6.544941425,7.519767761,-43.78119659,0,12.57032394,-13.26236725,-2.113924742,0
1536693428203404504,6.544941425,7.519767761,-43.78119659,0,12.55514812,-13.19856453,-1.968422174,0
1536693428279164792,7.861654282,5.303075314,-43.45656586,0,12.55621624,-13.1035223,-1.776277304,0
1536693428296802072,7.861654282,5.303075314,-43.45656586,0,12.55700779,-13.04899597,-1.685278773,0
1536693428353935224,7.861654282,5.303075314,-43.45656586,0,12.56695271,-13.00498772,-1.588585734,0
1536693428362865752,7.861654282,5.303075314,-43.45656586,0,12.56686211,-12.95685101,-1.49586308,0
1536693428417850680,7.861654282,5.303075314,-43.45656586,0,12.58137703,-12.90587235,-1.412275791,0
1536693428507128920,7.861654282,5.303075314,-43.45656586,0,12.60258675,-12.80152702,-1.204474449,0
1536693428534160760,7.861654282,5.303075314,-43.45656586,0,12.61942577,-12.75554943,-1.069944143,0
1536693428564230776,7.861654282,5.303075314,-43.45656586,0,12.63547421,-12.69830036,-0.943675697,0
1536693428622978808,11.06027508,3.378395557,-42.64347458,0,12.66256523,-12.64718819,-0.825550914,0
1536693428672012600,11.06027508,3.378395557,-42.64347458,0,12.71787548,-12.52605534,-0.593236148,0
1536693428747648920,11.06027508,3.378395557,-42.64347458,0,12.76624584,-12.43194771,-0.461456954,0
1536693428780105048,11.06027508,3.378395557,-42.64347458,0,12.82473278,-12.33333874,-0.32909745,0
1536693428825936984,11.06027508,3.378395557,-42.64347458,0,12.8905611,-12.23163414,-0.208093092,0
1536693428873639320,11.06027508,3.378395557,-42.64347458,0,12.93140602,-12.16925621,-0.130865693,0
1536693428947339640,11.06027508,3.378395557,-42.64347458,0,13.04155254,-12.02706051,0.030354472,0
1536693429011562968,17.52758217,0.797057331,-41.44408035,0,13.07385254,-11.9866848,0.079817079,0
1536693429034973816,17.52758217,0.797057331,-41.44408035,0,13.12375259,-11.91576386,0.184789807,0
1536693429099720632,17.52758217,0.797057331,-41.44408035,0,13.21609402,-11.79829311,0.330071032,0
1536693429136260888,17.52758217,0.797057331,-41.44408035,0,13.25209045,-11.76055908,0.377069443,0
1536693429180282456,17.52758217,0.797057331,-41.44408035,0,13.35400391,-11.6343441,0.499584496,0
1536693429223886072,17.52758217,0.797057331,-41.44408035,0,13.44115734,-11.53703976,0.570995092,0
1536693429270599288,17.52758217,0.797057331,-41.44408035,0,13.64171219,-11.30627537,0.749219954,0
1536693429304834104,21.54717255,-0.95149231,-39.63434601,0,13.72735024,-11.22075462,0.838800132,0
1536693429372893304,21.54717255,-0.95149231,-39.63434601,0,13.81225872,-11.12095928,0.921771288,0
1536693429401849336,21.54717255,-0.95149231,-39.63434601,0,14.00562,-10.91092396,1.070682526,0
1536693429439882552,21.54717255,-0.95149231,-39.63434601,0,14.10075951,-10.80708122,1.124695063,0
1536693429463574712,21.54717255,-0.95149231,-39.63434601,0,14.21425247,-10.67965126,1.180976033,0
1536693429559844920,21.54717255,-0.95149231,-39.63434601,0,14.37064552,-10.50592804,1.259257197,0
1536693429631227672,21.54717255,-0.95149231,-39.63434601,0,14.55290222,-10.29483318,1.31618762,0
1536693429664158040,21.54717255,-0.95149231,-39.63434601,0,14.60081863,-10.24339008,1.333691955,0
1536693429737137816,21.54717255,-0.95149231,-39.63434601,0,14.78668404,-10.03536129,1.379056454,0
1536693429781764088,27.2383461,-3.139539957,-35.4436264,0,14.90844536,-9.887516975,1.387566209,0
1536693429830806936,27.2383461,-3.139539957,-35.4436264,0,15.16222858,-9.592889786,1.419635654,0
1536693429890314104,27.2383461,-3.139539957,-35.4436264,0,15.22673512,-9.514157295,1.426723838,0
1536693429943561752,27.2383461,-3.139539957,-35.4436264,0,15.47208405,-9.201609612,1.481690764,0
1536693429962748984,27.2383461,-3.139539957,-35.4436264,0,15.59679985,-9.036071777,1.523502707,0
1536693430041018616,27.2383461,-3.139539957,-35.4436264,0,15.7296381,-8.855901718,1.553574324,0
1536693430063175512,27.2383461,-3.139539957,-35.4436264,0,15.86240482,-8.657473564,1.553775191,0
1536693430148969208,27.2383461,-3.139539957,-35.4436264,0,16.06748009,-8.364616394,1.559112787,0
1536693430167121848,32.13376999,-3.177062988,-31.57697868,0,16.21100426,-8.156410217,1.573772192,0
1536693430225240792,32.13376999,-3.177062988,-31.57697868,0,16.56622124,-7.619953156,1.608768582,0
1536693430292707224,32.13376999,-3.177062988,-31.57697868,0,16.70446014,-7.398716927,1.617960811,0
1536693430324962840,32.13376999,-3.177062988,-31.57697868,0,16.91114426,-7.065643787,1.639462948,0
1536693430369403416,32.13376999,-3.177062988,-31.57697868,0,17.32529259,-6.346805096,1.646713376,0
1536693430429478744,32.13376999,-3.177062988,-31.57697868,0,17.46531868,-6.075098991,1.626838565,0
1536693430462956248,32.13376999,-3.177062988,-31.57697868,0,17.53082085,-5.953289509,1.626078367,0
1536693430539280536,32.13376999,-3.177062988,-31.57697868,0,17.66761589,-5.676143169,1.610751033,0
1536693430612860344,38.63817215,-3.215153217,-24.61042786,0,17.80270004,-5.404453278,1.607659578,0
1536693430662561304,38.63817215,-3.215153217,-24.61042786,0,18.0135479,-4.963884354,1.588117003,0
1536693430799114744,38.63817215,-3.215153217,-24.61042786,0,18.20231819,-4.529921532,1.56042552,0
1536693430819197240,38.63817215,-3.215153217,-24.61042786,0,18.39356041,-4.044325829,1.511053085,0
1536693430842335896,38.63817215,-3.215153217,-24.61042786,0,18.5198555,-3.726386786,1.48373723,0
1536693430881649688,38.63817215,-3.215153217,-24.61042786,0,18.62974167,-3.395990372,1.430368185,0
1536693430916468312,38.63817215,-3.215153217,-24.61042786,0,18.75112724,-3.040209293,1.376905918,0
1536693430955680536,38.63817215,-3.215153217,-24.61042786,0,18.8648777,-2.689352512,1.322769523,0
1536693431019937112,41.4902916,-3.15931344,-15.01796913,0,19.11844063,-1.743842125,1.128266931,0
1536693431112912536,41.4902916,-3.15931344,-15.01796913,0,19.25528526,-1.150618792,0.995892227,0
1536693431140227736,41.4902916,-3.15931344,-15.01796913,0,19.28800583,-0.957288146,0.956063986,0
1536693431188425528,41.4902916,-3.15931344,-15.01796913,0,19.38957214,-0.35738343,0.83028549,0
1536693431221752824,41.4902916,-3.15931344,-15.01796913,0,19.486269,0.409197897,0.693434358,0
1536693431275849496,41.4902916,-3.15931344,-15.01796913,0,19.51252937,0.782709241,0.614927053,0
1536693431312524280,41.4902916,-3.15931344,-15.01796913,0,19.55317116,1.178081155,0.535618544,0
1536693431398349592,43.20801926,-2.060911179,-5.19731617,0,19.56221008,1.803679347,0.376302749,0
1536693431451678936,43.20801926,-2.060911179,-5.19731617,0,19.55715179,2.190063238,0.28153336,0
1536693431505248696,43.20801926,-2.060911179,-5.19731617,0,19.55628777,2.617425919,0.180714399,0
1536693431591621240,43.20801926,-2.060911179,-5.19731617,0,19.52729416,3.019982815,0.080849417,0
1536693431615151224,43.20801926,-2.060911179,-5.19731617,0,19.50623322,3.416944981,-0.005368884,0
1536693431670527544,43.20801926,-2.060911179,-5.19731617,0,19.40754509,4.217803478,-0.19295314,0
1536693431703141144,43.20801926,-2.060911179,-5.19731617,0,19.27272606,5.034554958,-0.390943646,0
1536693431739033624,43.20801926,-2.060911179,-5.19731617,0,19.13404655,5.656095982,-0.532214761,0
1536693431811435384,44.16758728,0.30066216,4.986204624,0,19.04216003,6.062139988,-0.618884385,0
1536693431838636824,44.16758728,0.30066216,4.986204624,0,18.92238426,6.451537609,-0.698898435,0
1536693431886723096,44.16758728,0.30066216,4.986204624,0,18.81826591,6.836432457,-0.767947316,0
1536693431967435320,44.16758728,0.30066216,4.986204624,0,18.68748474,7.241673946,-0.855261981,0
1536693432041009272,44.16758728,0.30066216,4.986204624,0,18.46908569,7.810065746,-0.959989071,0
1536693432100072248,44.16758728,0.30066216,4.986204624,0,18.40182686,8.003899574,-0.997184277,0
1536693432145213272,44.16758728,0.30066216,4.986204624,0,18.16432762,8.577363014,-1.105265856,0
1536693432155886424,44.16758728,0.30066216,4.986204624,0,17.90895081,9.141720772,-1.198931575,0
1536693432233619960,44.16758728,0.30066216,4.986204624,0,17.62112045,9.690342903,-1.296539068,0
1536693432262704760,44.97140503,2.266978741,17.92378235,0,17.2327652,10.42199516,-1.424728513,0
1536693432308266072,44.97140503,2.266978741,17.92378235,0,16.91690826,10.94109249,-1.505834103,0
1536693432341814296,44.97140503,2.266978741,17.92378235,0,16.57458115,11.44887161,-1.591774464,0
1536693432400310904,44.97140503,2.266978741,17.92378235,0,16.3519268,11.78076363,-1.643747211,0
1536693432469341016,44.97140503,2.266978741,17.92378235,0,16.10744667,12.11853981,-1.694748163,0
1536693432510205432,44.97140503,2.266978741,17.92378235,0,15.88676834,12.41337109,-1.720056415,0
1536693432612834584,44.97140503,2.266978741,17.92378235,0,15.51520061,12.87416267,-1.758461356,0
1536693432672437752,44.97140503,2.266978741,17.92378235,0,15.26660442,13.15123367,-1.774331093,0
1536693432700088056,44.97140503,2.266978741,17.92378235,0,14.76072311,13.72526455,-1.813799858,0
1536693432761616152,46.23337173,3.919229984,31.36296082,0,14.62346077,13.88294506,-1.820119023,0
1536693432795741048,46.23337173,3.919229984,31.36296082,0,14.10426044,14.39074516,-1.836347938,0
1536693432843905720,46.23337173,3.919229984,31.36296082,0,13.83737469,14.6577282,-1.841464877,0
1536693432915284504,46.23337173,3.919229984,31.36296082,0,13.45425797,14.99680901,-1.840489626,0
1536693432936787512,46.23337173,3.919229984,31.36296082,0,13.18910885,15.23274612,-1.836966395,0
1536693433027397272,46.23337173,3.919229984,31.36296082,0,12.93056965,15.44738197,-1.816998601,0
1536693433047389112,46.23337173,3.919229984,31.36296082,0,12.80474758,15.5451107,-1.810947061,0
1536693433119098392,46.23337173,3.919229984,31.36296082,0,12.54362297,15.74833107,-1.791704297,0
1536693433163394744,46.30921555,4.743183613,41.77466202,0,12.04181099,16.14990807,-1.701257348,0
1536693433226238392,46.30921555,4.743183613,41.77466202,0,11.77978802,16.33054924,-1.660554647,0
1536693433276300024,46.30921555,4.743183613,41.77466202,0,11.50561333,16.51919365,-1.615966082,0
1536693433308966264,46.30921555,4.743183613,41.77466202,0,11.2343626,16.70830345,-1.56602025,0
1536693433314362040,46.30921555,4.743183613,41.77466202,0,10.84667397,16.97221375,-1.488147497,0
1536693433355977400,46.30921555,4.743183613,41.77466202,0,10.58314705,17.1377182,-1.436137199,0
1536693433421596664,46.30921555,4.743183613,41.77466202,0,10.16537094,17.3842659,-1.374723077,0
1536693433490713016,46.08336639,4.123108387,48.55909348,0,9.892508507,17.5495224,-1.324098945,0
1536693433515137560,46.08336639,4.123108387,48.55909348,0,9.339901924,17.87474251,-1.214377522,0
1536693433556791320,46.08336639,4.123108387,48.55909348,0,9.205999374,17.94507217,-1.191676259,0
1536693433618505080,46.08336639,4.123108387,48.55909348,0,8.779727936,18.17386627,-1.120717406,0
1536693433671076536,46.08336639,4.123108387,48.55909348,0,8.641820908,18.24656487,-1.094616055,0
1536693433717378104,46.08336639,4.123108387,48.55909348,0,8.101202965,18.51899147,-0.981704593,0
1536693433764378488,46.08336639,4.123108387,48.55909348,0,7.966536522,18.58311272,-0.951113045,0
1536693433848006648,46.99459457,2.941357374,55.91344833,0,7.429725647,18.82521057,-0.81210804,0
1536693433875694904,46.99459457,2.941357374,55.91344833,0,7.295641899,18.88711929,-0.768555045,0
