%time,Roll,Pitch,Yaw,Airspeed,VelocityX,VelocityY,VelocityZ,Anomaly
1531944036730225559,0.17434682,-4.832958698,-115.1225891,0,-10.62610912,-16.17033958,1.064798713,0
1531944036812705425,0.17434682,-4.832958698,-115.1225891,0,-10.58158493,-16.08569908,0.955824852,0
1531944036834258942,0.17434682,-4.832958698,-115.1225891,0,-10.51765347,-16.02276802,0.861830413,0
1531944036938925088,0.17434682,-4.832958698,-115.1225891,0,-10.50417233,-16.00854301,0.846398175,0
1531944037004733885,0.818714499,-3.679078341,-114.5178833,0,-10.46359253,-15.93581009,0.815997362,0
1531944037033704482,0.818714499,-3.679078341,-114.5178833,0,-10.45047092,-15.91719341,0.806209862,0
1531944037119287614,0.818714499,-3.679078341,-114.5178833,0,-10.37460423,-15.85224056,0.75314647,0
1531944037143722991,0.818714499,-3.679078341,-114.5178833,0,-10.35669994,-15.83834744,0.74190104,0
1531944037222550157,0.818714499,-3.679078341,-114.5178833,0,-10.3121376,-15.7872467,0.708562791,0
1531944037239933411,0.818714499,-3.679078341,-114.5178833,0,-10.27494335,-15.73355484,0.70021069,0
1531944037272477669,0.818714499,-3.679078341,-114.5178833,0,-10.2418232,-15.69910336,0.697604835,0
1531944037356621264,0.818714499,-3.679078341,-114.5178833,0,-10.21178532,-15.66525555,0.69845134,0
1531944037382607250,0.818714499,-3.679078341,-114.5178833,0,-10.16638088,-15.61823559,0.688205838,0
1531944037441128822,0.818714499,-3.679078341,-114.5178833,0,-10.10196209,-15.55802345,0.657145679,0
1531944037492703230,0.818714499,-3.679078341,-114.5178833,0,-10.06828308,-15.52990437,0.636333048,0
1531944037576518732,2.712462187,-2.804557562,-113.6246948,0,-10.05283546,-15.51720333,0.624764085,0
1531944037616526693,2.712462187,-2.804557562,-113.6246948,0,-9.991372108,-15.47207451,0.571376026,0
1531944037644097208,2.712462187,-2.804557562,-113.6246948,0,-9.968859673,-15.45925903,0.562521875,0
1531944037691240555,2.712462187,-2.804557562,-113.6246948,0,-9.924724579,-15.42089081,0.530590236,0
1531944037732578423,2.712462187,-2.804557562,-113.6246948,0,-9.903733253,-15.39393139,0.51842165,0
1531944037797953945,2.712462187,-2.804557562,-113.6246948,0,-9.88706398,-15.33582401,0.477714807,0
1531944037832790852,2.712462187,-2.804557562,-113.6246948,0,-9.877280235,-15.32145405,0.46904549,0
1531944037907564138,2.712462187,-2.804557562,-113.6246948,0,-9.845121384,-15.28134537,0.45573476,0
1531944037932175418,2.712462187,-2.804557562,-113.6246948,0,-9.839176178,-15.25314808,0.470401913,0
1531944037997338493,2.712462187,-2.804557562,-113.6246948,0,-9.822324753,-15.19865036,0.466218889,0
1531944038028212976,-0.320396066,-2.093904734,-113.0557404,0,-9.819955826,-15.18595791,0.449512482,0
1531944038119127640,-0.320396066,-2.093904734,-113.0557404,0,-9.82605648,-15.13564968,0.360200852,0
1531944038144549888,-0.320396066,-2.093904734,-113.0557404,0,-9.818941116,-15.12361145,0.33664459,0
1531944038187060129,-0.320396066,-2.093904734,-113.0557404,0,-9.821593285,-15.09064484,0.317950457,0
1531944038238516682,-0.320396066,-2.093904734,-113.0557404,0,-9.806384087,-15.07075214,0.302185595,0
1531944038280867309,-0.320396066,-2.093904734,-113.0557404,0,-9.79148674,-15.04179001,0.25415796,0
1531944038333831784,-0.320396066,-2.093904734,-113.0557404,0,-9.780913353,-15.03253841,0.242767975,0
1531944038390741148,-0.320396066,-2.093904734,-113.0557404,0,-9.773806572,-15.01369476,0.265991718,0
1531944038438461386,0.749688685,-1.817547679,-112.9674454,0,-9.752856255,-14.98700333,0.325318426,0
1531944038495558204,0.749688685,-1.817547679,-112.9674454,0,-9.743733406,-14.97227192,0.382177621,0
1531944038555682129,0.749688685,-1.817547679,-112.9674454,0,-9.716573715,-14.93223763,0.501601636,0
1531944038597280379,0.749688685,-1.817547679,-112.9674454,0,-9.716227531,-14.91614151,0.544054627,0
1531944038698126371,0.749688685,-1.817547679,-112.9674454,0,-9.699744225,-14.88914108,0.613448501,0
1531944038733474985,0.749688685,-1.817547679,-112.9674454,0,-9.694607735,-14.88767147,0.63595891,0
1531944038811605871,1.116563678,-2.370881081,-113.5206146,0,-9.689444542,-14.86750698,0.665606976,0
1531944038841735816,1.116563678,-2.370881081,-113.5206146,0,-9.68219471,-14.85828304,0.674992919,0
1531944038882032351,1.116563678,-2.370881081,-113.5206146,0,-9.684379578,-14.83502197,0.675266862,0
1531944038937354883,1.116563678,-2.370881081,-113.5206146,0,-9.689090729,-14.83443928,0.676753223,0
1531944039008766633,1.116563678,-2.370881081,-113.5206146,0,-9.685974121,-14.82448769,0.656465948,0
1531944039041200749,1.116563678,-2.370881081,-113.5206146,0,-9.6863451,-14.82150173,0.653757811,0
1531944039067555276,1.116563678,-2.370881081,-113.5206146,0,-9.687874794,-14.8148222,0.626295567,0
1531944039108065472,0.307910681,-2.553291321,-113.3454971,0,-9.685268402,-14.80759621,0.612824202,0
1531944039171776818,0.307910681,-2.553291321,-113.3454971,0,-9.685173035,-14.79940128,0.603706837,0
1531944039223638424,0.307910681,-2.553291321,-113.3454971,0,-9.674561501,-14.79774666,0.612809181,0
1531944039319089173,0.307910681,-2.553291321,-113.3454971,0,-9.670267105,-14.80411339,0.628881752,0
1531944039362505229,0.307910681,-2.553291321,-113.3454971,0,-9.663414955,-14.79714108,0.628655016,0
1531944039393174146,0.307910681,-2.553291321,-113.3454971,0,-9.654297829,-14.79764938,0.655139446,0
1531944039434553006,1.570488691,-2.494250774,-112.9042282,0,-9.643912315,-14.79721642,0.674387813,0
1531944039490760105,1.570488691,-2.494250774,-112.9042282,0,-9.646194458,-14.79745674,0.674467564,0
1531944039543689764,1.570488691,-2.494250774,-112.9042282,0,-9.640322685,-14.79610729,0.66829443,0
1531944039563464867,1.570488691,-2.494250774,-112.9042282,0,-9.631439209,-14.79726791,0.68109709,0
1531944039591238164,1.570488691,-2.494250774,-112.9042282,0,-9.634378433,-14.78882408,0.66006881,0
1531944039639318111,1.570488691,-2.494250774,-112.9042282,0,-9.632274628,-14.795187,0.669057727,0
1531944039714606496,1.570488691,-2.494250774,-112.9042282,0,-9.623811722,-14.79234028,0.671470821,0
1531944039732233620,1.570488691,-2.494250774,-112.9042282,0,-9.62424469,-14.78791523,0.620173156,0
1531944039793468063,1.144990444,-2.297919035,-112.82547,0,-9.616555214,-14.78551865,0.599422336,0
1531944039893615597,1.144990444,-2.297919035,-112.82547,0,-9.615305901,-14.77969074,0.550863683,0
1531944039938558678,1.144990444,-2.297919035,-112.82547,0,-9.608519554,-14.78222752,0.533142149,0
1531944039998169425,1.144990444,-2.297919035,-112.82547,0,-9.621665001,-14.77759171,0.416424841,0
1531944040031670922,1.144990444,-2.297919035,-112.82547,0,-9.627950668,-14.76755333,0.348675638,0
1531944040101849757,0.613097548,-1.692858458,-112.6160736,0,-9.644021988,-14.75346565,0.282159686,0
1531944040153186217,0.613097548,-1.692858458,-112.6160736,0,-9.648006439,-14.75521564,0.283514261,0
1531944040209287430,0.613097548,-1.692858458,-112.6160736,0,-9.659673691,-14.73777103,0.253556609,0
1531944040246623385,0.613097548,-1.692858458,-112.6160736,0,-9.665460587,-14.72087955,0.223773241,0
1531944040299206649,0.613097548,-1.692858458,-112.6160736,0,-9.656741142,-14.70536804,0.219034448,0
1531944040369296493,0.613097548,-1.692858458,-112.6160736,0,-9.629828453,-14.70842171,0.228721455,0
1531944040400794778,0.359089285,-1.249976158,-112.5554733,0,-9.604613304,-14.7040329,0.219950005,0
1531944040443674072,0.359089285,-1.249976158,-112.5554733,0,-9.570277214,-14.70389175,0.248904005,0
1531944040488370916,0.359089285,-1.249976158,-112.5554733,0,-9.554865837,-14.69420528,0.234848797,0
1531944040539039733,0.359089285,-1.249976158,-112.5554733,0,-9.550144196,-14.68238926,0.187639982,0
1531944040604886003,0.359089285,-1.249976158,-112.5554733,0,-9.5417099,-14.67194939,0.158680037,0
1531944040674664843,0.359089285,-1.249976158,-112.5554733,0,-9.544537544,-14.65087891,0.101745293,0
1531944040714495014,0.359089285,-1.249976158,-112.5554733,0,-9.548965454,-14.64838791,0.083495371,0
1531944040740267339,0.359089285,-1.249976158,-112.5554733,0,-9.554400444,-14.61855793,0.037749976,0
1531944040796808835,0.359089285,-1.249976158,-112.5554733,0,-9.571140289,-14.58746529,0.068970405,0
1531944040836038245,1.104191184,-0.517616987,-112.2634735,0,-9.577313423,-14.56335831,0.180782169,0
1531944040877224787,1.104191184,-0.517616987,-112.2634735,0,-9.585820198,-14.5287714,0.265608758,0
1531944040936663951,1.104191184,-0.517616987,-112.2634735,0,-9.591294289,-14.51334286,0.262908638,0
1531944040990552322,1.104191184,-0.517616987,-112.2634735,0,-9.588915825,-14.5067749,0.272643924,0
1531944041067283158,1.104191184,-0.517616987,-112.2634735,0,-9.602095604,-14.48744679,0.208025962,0
1531944041093533782,1.104191184,-0.517616987,-112.2634735,0,-9.609532356,-14.47891521,0.147987068,0
1531944041135103393,1.104191184,-0.517616987,-112.2634735,0,-9.636336327,-14.4497242,0.021292144,0
1531944041196436459,1.104191184,-0.517616987,-112.2634735,0,-9.636325836,-14.44046497,0.005900661,0
1531944041217615164,1.104191184,-0.517616987,-112.2634735,0,-9.660991669,-14.41709518,-0.047047775,0
1531944041273835800,-0.747876227,-0.239526302,-110.7654114,0,-9.671045303,-14.41400909,-0.066202424,0
1531944041321729093,-0.747876227,-0.239526302,-110.7654114,0,-9.689004898,-14.3960228,-0.090618506,0
1531944041384727807,-0.747876227,-0.239526302,-110.7654114,0,-9.712556839,-14.34598732,0.022180926,0
1531944041409777643,-0.747876227,-0.239526302,-110.7654114,0,-9.71944046,-14.33094883,0.114294261,0
1531944041472606758,-0.747876227,-0.239526302,-110.7654114,0,-9.714481354,-14.3223877,0.166990712,0
1531944041485345034,-0.747876227,-0.239526302,-110.7654114,0,-9.71386528,-14.31237602,0.194826558,0
1531944041529875928,-0.747876227,-0.239526302,-110.7654114,0,-9.720736504,-14.29530239,0.242193714,0
1531944041691037269,-1.095649838,0.313094914,-110.3628845,0,-9.720773697,-14.28622818,0.325754285,0
1531944041764430089,-1.095649838,0.313094914,-110.3628845,0,-9.723792076,-14.28214931,0.364638269,0
1531944041793249968,-1.095649838,0.313094914,-110.3628845,0,-9.729823112,-14.27419186,0.360992908,0
1531944041832935661,-1.095649838,0.313094914,-110.3628845,0,-9.74962616,-14.2697134,0.420419723,0
1531944041892921477,-1.095649838,0.313094914,-110.3628845,0,-9.751084328,-14.27427769,0.451710701,0
1531944041978825183,-2.009208918,0.240752637,-110.6413498,0,-9.808290482,-14.2606945,0.46094647,0
1531944042009796593,-2.009208918,0.240752637,-110.6413498,0,-9.838173866,-14.25215435,0.463022083,0
1531944042035223641,-2.009208918,0.240752637,-110.6413498,0,-9.868730545,-14.24925137,0.441672057,0
1531944042106680321,-2.009208918,0.240752637,-110.6413498,0,-9.911397934,-14.2514534,0.434988469,0
1531944042136694332,-2.009208918,0.240752637,-110.6413498,0,-9.945919037,-14.24512005,0.396969348,0
1531944042242848466,-2.009208918,0.240752637,-110.6413498,0,-10.00169468,-14.26368713,0.28896758,0
1531944042294653113,-2.009208918,0.240752637,-110.6413498,0,-10.04840946,-14.26106453,0.183243141,0
1531944042336640288,-2.009208918,0.240752637,-110.6413498,0,-10.06456566,-14.26521969,0.182666883,0
1531944042394070544,-2.009208918,0.240752637,-110.6413498,0,-10.09270763,-14.25687122,0.134430736,0
1531944042428985212,-2.009208918,0.240752637,-110.6413498,0,-10.12710381,-14.26630974,0.071984917,0
1531944042506403817,-0.964496791,-0.17466107,-114.3136902,0,-10.1541853,-14.27591419,-0.056127097,0
1531944042577842353,-0.964496791,-0.17466107,-114.3136902,0,-10.15708542,-14.28872108,-0.073762216,0
1531944042600726866,-0.964496791,-0.17466107,-114.3136902,0,-10.15892601,-14.29816246,-0.147355527,0
1531944042626789684,-0.964496791,-0.17466107,-114.3136902,0,-10.14716721,-14.32293987,-0.318171889,0
1531944042687541988,-0.964496791,-0.17466107,-114.3136902,0,-10.133255,-14.34161186,-0.361431897,0
1531944042750651741,-0.964496791,-0.17466107,-114.3136902,0,-10.0943861,-14.36473084,-0.504360616,0
1531944042815883937,-0.964496791,-0.17466107,-114.3136902,0,-10.08759308,-14.35787869,-0.532482147,0
1531944042829695195,-0.964496791,-0.17466107,-114.3136902,0,-10.02985191,-14.37727165,-0.463967085,0
1531944042914769182,1.697302222,0.142107427,-113.8517914,0,-10.01059914,-14.37491035,-0.376852572,0
1531944042935572243,1.697302222,0.142107427,-113.8517914,0,-9.995090485,-14.37265491,-0.326817513,0
1531944043008242287,1.697302222,0.142107427,-113.8517914,0,-9.976542473,-14.35634613,-0.190749988,0
1531944043031314062,1.697302222,0.142107427,-113.8517914,0,-9.964552879,-14.34764671,-0.060204219,0
1531944043089070427,1.697302222,0.142107427,-113.8517914,0,-9.926278114,-14.35168934,0.07480868,0
1531944043156313228,1.697302222,0.142107427,-113.8517914,0,-9.89823246,-14.34722996,0.117067419,0
1531944043201624563,1.697302222,0.142107427,-113.8517914,0,-9.85193634,-14.34749031,0.304914266,0
1531944043260465430,1.697302222,0.142107427,-113.8517914,0,-9.809617043,-14.35681343,0.437354863,0
1531944043339750353,5.809929371,0.468679577,-115.7975006,0,-9.762404442,-14.35548592,0.544066131,0
1531944043356741868,5.809929371,0.468679577,-115.7975006,0,-9.730018616,-14.36473179,0.599333823,0
1531944043385111831,5.809929371,0.468679577,-115.7975006,0,-9.683384895,-14.38114262,0.662637174,0
1531944043431510611,5.809929371,0.468679577,-115.7975006,0,-9.630553246,-14.40423965,0.746609986,0
1531944043475302537,5.809929371,0.468679577,-115.7975006,0,-9.614672661,-14.40873528,0.73482877,0
1531944043532050112,5.809929371,0.468679577,-115.7975006,0,-9.546977043,-14.44247532,0.737154782,0
1531944043570878822,5.809929371,0.468679577,-115.7975006,0,-9.51113224,-14.46866035,0.731233954,0
1531944043613390568,5.809929371,0.468679577,-115.7975006,0,-9.474163055,-14.48597622,0.709464729,0
1531944043675318764,5.809929371,0.468679577,-115.7975006,0,-9.437265396,-14.50948524,0.681589901,0
1531944043740213332,6.173275948,-0.497487545,-113.6055908,0,-9.343975067,-14.55109596,0.658499956,0
1531944043787631846,6.173275948,-0.497487545,-113.6055908,0,-9.277030945,-14.5970459,0.555685639,0
1531944043813675944,6.173275948,-0.497487545,-113.6055908,0,-9.219007492,-14.61745739,0.435993075,0
1531944043887816118,6.173275948,-0.497487545,-113.6055908,0,-9.135684013,-14.65514565,0.35049513,0
1531944043933288603,6.173275948,-0.497487545,-113.6055908,0,-9.10869503,-14.66383457,0.304953516,0
1531944043965461922,6.173275948,-0.497487545,-113.6055908,0,-9.083482742,-14.67422771,0.252881527,0
1531944044002575864,6.173275948,-0.497487545,-113.6055908,0,-9.050438881,-14.6951828,0.161712602,0
1531944044119542534,6.173275948,-0.497487545,-113.6055908,0,-9.026334763,-14.6893549,0.099808298,0
1531944044165873667,6.173275948,-0.497487545,-113.6055908,0,-9.002433777,-14.69283295,-0.008858535,0
1531944044224674886,4.534986973,0.356659979,-111.9480057,0,-8.99814415,-14.68677807,-0.119070426,0
1531944044326525255,4.534986973,0.356659979,-111.9480057,0,-8.996273994,-14.6662674,-0.226806462,0
1531944044369591140,4.534986973,0.356659979,-111.9480057,0,-8.998682022,-14.64739895,-0.235277057,0
1531944044400510391,4.534986973,0.356659979,-111.9480057,0,-9.012467384,-14.6173687,-0.291378856,0
1531944044477700263,4.534986973,0.356659979,-111.9480057,0,-9.029489517,-14.58847904,-0.296318799,0
1531944044532661104,4.534986973,0.356659979,-111.9480057,0,-9.041064262,-14.58270931,-0.322747529,0
1531944044560970973,4.534986973,0.356659979,-111.9480057,0,-9.05708313,-14.5629921,-0.332185596,0
1531944044632873313,1.759150028,1.655856371,-114.4087143,0,-9.073976517,-14.5237608,-0.337681651,0
1531944044659514141,1.759150028,1.655856371,-114.4087143,0,-9.085573196,-14.50524235,-0.353914738,0
1531944044750484488,1.759150028,1.655856371,-114.4087143,0,-9.104344368,-14.48651409,-0.411946893,0
1531944044798937232,1.759150028,1.655856371,-114.4087143,0,-9.116447449,-14.46706486,-0.462336153,0
1531944044818638288,1.759150028,1.655856371,-114.4087143,0,-9.131401062,-14.42209816,-0.589517295,0
1531944044864967214,1.759150028,1.655856371,-114.4087143,0,-9.136157036,-14.39827919,-0.613717079,0
1531944044896672633,1.759150028,1.655856371,-114.4087143,0,-9.134904861,-14.35378742,-0.6602723,0
1531944044929177148,1.759150028,1.655856371,-114.4087143,0,-9.13576889,-14.33328629,-0.667364895,0
1531944044997161703,1.759150028,1.655856371,-114.4087143,0,-9.148052216,-14.29390812,-0.658569872,0
1531944045036678598,-1.486037374,2.475473166,-115.8096542,0,-9.16977787,-14.24654388,-0.722375691,0
1531944045081488434,-1.486037374,2.475473166,-115.8096542,0,-9.197035789,-14.21231365,-0.762317538,0
